"","sid","condition","block_index","date","time","trialnum","stimulus_label","response_label","stimulus","trialdur","regimen","day","correct"
"275","1613","label",2,"2013-07-25","15:13:38.695",5,4,1,59,4.249109,"AP",4,FALSE
"276","1613","label",2,"2013-07-25","15:13:42.976",6,4,4,71,4.453615,"AP",4,TRUE
"277","1613","label",2,"2013-07-25","15:13:47.460",7,4,3,63,6.335749,"AP",4,FALSE
"278","1613","label",2,"2013-07-25","15:13:53.820",8,1,4,17,4.986705,"AP",4,FALSE
"279","1613","label",2,"2013-07-25","15:13:58.835",9,4,1,65,6.069185,"AP",4,FALSE
"280","1613","label",2,"2013-07-25","15:14:4.945",10,4,4,61,4.468725,"AP",4,TRUE
"281","1613","label",2,"2013-07-25","15:14:9.445",11,2,2,37,3.067089,"AP",4,TRUE
"282","1613","label",2,"2013-07-25","15:14:12.538",12,4,1,69,3.036688,"AP",4,FALSE
"283","1613","label",2,"2013-07-25","15:14:15.601",13,1,3,10,4.718808,"AP",4,FALSE
"284","1613","label",2,"2013-07-25","15:14:20.366",14,3,1,53,3.673133,"AP",4,FALSE
"285","1613","label",2,"2013-07-25","15:14:24.070",15,4,3,70,3.000023,"AP",4,FALSE
"286","1613","label",2,"2013-07-25","15:14:27.101",16,1,1,9,2.987459,"AP",4,TRUE
"287","1613","label",2,"2013-07-25","15:14:30.132",17,2,2,27,2.95015,"AP",4,TRUE
"288","1613","label",2,"2013-07-25","15:14:33.116",18,2,2,32,2.805623,"AP",4,TRUE
"289","1613","label",2,"2013-07-25","15:14:35.960",19,3,4,55,3.915601,"AP",4,FALSE
"290","1613","label",2,"2013-07-25","15:14:39.913",20,3,4,51,3.584552,"AP",4,FALSE
"291","1613","label",2,"2013-07-25","15:14:43.523",21,1,1,8,2.830975,"AP",4,TRUE
"292","1613","label",2,"2013-07-25","15:14:46.398",22,2,2,34,3.450486,"AP",4,TRUE
"293","1613","label",2,"2013-07-25","15:14:49.866",23,4,4,71,3.835482,"AP",4,TRUE
"294","1613","label",2,"2013-07-25","15:14:53.741",24,1,3,12,4.300936,"AP",4,FALSE
"295","1613","label",2,"2013-07-25","15:14:58.070",25,3,1,49,3.95351,"AP",4,FALSE
"296","1613","label",2,"2013-07-25","15:15:2.054",26,1,1,6,2.819776,"AP",4,TRUE
"297","1613","label",2,"2013-07-25","15:15:4.913",27,3,1,41,5.534139,"AP",4,FALSE
"298","1613","label",2,"2013-07-25","15:15:10.476",28,3,3,43,2.869989,"AP",4,TRUE
"299","1613","label",2,"2013-07-25","15:15:13.366",29,1,3,2,2.803419,"AP",4,FALSE
"300","1613","label",2,"2013-07-25","15:15:16.210",30,2,2,29,2.920514,"AP",4,TRUE
"301","1613","label",3,"2013-07-25","15:15:28.601",1,1,1,12,7.873784,"AP",4,TRUE
"302","1613","label",3,"2013-07-25","15:15:36.538",2,1,3,9,8.670848,"AP",4,FALSE
"303","1613","label",3,"2013-07-25","15:15:45.257",3,1,1,18,3.918035,"AP",4,TRUE
"304","1613","label",3,"2013-07-25","15:15:49.210",4,2,2,28,3.542166,"AP",4,TRUE
"305","1613","label",3,"2013-07-25","15:15:52.788",5,2,2,24,3.847891,"AP",4,TRUE
"306","1613","label",3,"2013-07-25","15:15:56.679",6,2,2,33,2.763725,"AP",4,TRUE
"307","1613","label",3,"2013-07-25","15:15:59.476",7,1,1,13,3.887033,"AP",4,TRUE
"308","1613","label",3,"2013-07-25","15:16:3.382",8,4,3,61,4.953432,"AP",4,FALSE
"309","1613","label",3,"2013-07-25","15:16:8.445",9,1,3,17,4.803462,"AP",4,FALSE
"310","1613","label",3,"2013-07-25","15:16:13.273",10,3,4,56,2.653172,"AP",4,FALSE
"311","1613","label",3,"2013-07-25","15:16:15.960",11,3,3,55,3.418841,"AP",4,TRUE
"312","1613","label",3,"2013-07-25","15:16:19.413",12,3,1,41,7.199266,"AP",4,FALSE
"313","1613","label",3,"2013-07-25","15:16:26.648",13,4,3,60,4.000377,"AP",4,FALSE
"314","1613","label",3,"2013-07-25","15:16:30.663",14,2,2,21,3.171104,"AP",4,TRUE
"315","1613","label",3,"2013-07-25","15:16:33.866",15,2,2,32,3.502869,"AP",4,TRUE
"316","1613","label",3,"2013-07-25","15:16:37.398",16,2,2,23,2.437169,"AP",4,TRUE
"317","1613","label",3,"2013-07-25","15:16:39.866",17,1,1,9,4.471089,"AP",4,TRUE
"318","1613","label",3,"2013-07-25","15:16:44.366",18,4,4,70,6.836747,"AP",4,TRUE
"319","1613","label",3,"2013-07-25","15:16:51.241",19,3,3,49,4.133368,"AP",4,TRUE
"320","1613","label",3,"2013-07-25","15:16:55.413",20,4,1,62,5.302493,"AP",4,FALSE
"321","1613","label",3,"2013-07-25","15:17:0.741",21,3,1,43,3.603759,"AP",4,FALSE
"322","1613","label",3,"2013-07-25","15:17:4.366",22,4,4,64,4.569904,"AP",4,TRUE
"323","1613","label",3,"2013-07-25","15:17:8.976",23,1,1,20,3.504795,"AP",4,TRUE
"324","1613","label",3,"2013-07-25","15:17:12.507",24,4,3,58,4.350232,"AP",4,FALSE
"325","1613","label",3,"2013-07-25","15:17:16.882",25,2,2,29,3.120414,"AP",4,TRUE
"326","1613","label",3,"2013-07-25","15:17:20.070",26,4,4,69,4.799151,"AP",4,TRUE
"327","1613","label",3,"2013-07-25","15:17:24.898",27,2,2,21,3.12067,"AP",4,TRUE
"328","1613","label",3,"2013-07-25","15:17:28.054",28,3,4,51,4.168793,"AP",4,FALSE
"329","1613","label",3,"2013-07-25","15:17:32.320",29,3,4,56,2.409675,"AP",4,FALSE
"330","1613","label",3,"2013-07-25","15:17:34.757",30,1,3,6,2.735762,"AP",4,FALSE
"331","1613","label",4,"2013-07-25","15:17:46.351",1,4,1,68,6.045872,"AP",4,FALSE
"332","1613","label",4,"2013-07-25","15:17:52.445",2,4,1,59,4.52241,"AP",4,FALSE
"333","1613","label",4,"2013-07-25","15:17:57.007",3,2,2,23,3.479892,"AP",4,TRUE
"334","1613","label",4,"2013-07-25","15:18:0.523",4,2,2,32,3.028328,"AP",4,TRUE
"335","1613","label",4,"2013-07-25","15:18:3.585",5,3,3,44,4.967276,"AP",4,TRUE
"336","1613","label",4,"2013-07-25","15:18:8.585",6,1,1,7,4.35246,"AP",4,TRUE
"337","1613","label",4,"2013-07-25","15:18:12.976",7,1,1,9,3.803491,"AP",4,TRUE
"338","1613","label",4,"2013-07-25","15:18:16.804",8,4,3,63,3.469827,"AP",4,FALSE
"339","1613","label",4,"2013-07-25","15:18:20.304",9,1,1,8,3.948496,"AP",4,TRUE
"340","1613","label",4,"2013-07-25","15:18:24.288",10,3,4,50,3.197261,"AP",4,FALSE
"341","1613","label",4,"2013-07-25","15:18:27.523",11,2,2,24,2.884072,"AP",4,TRUE
"342","1613","label",4,"2013-07-25","15:18:30.445",12,4,2,59,7.034033,"AP",4,FALSE
"343","1613","label",4,"2013-07-25","15:18:37.507",13,4,4,58,6.299815,"AP",4,TRUE
"344","1613","label",4,"2013-07-25","15:18:43.835",14,1,1,7,4.036304,"AP",4,TRUE
"345","1613","label",4,"2013-07-25","15:18:47.960",15,3,4,53,3.434211,"AP",4,FALSE
"346","1613","label",4,"2013-07-25","15:18:51.429",16,2,2,25,2.968662,"AP",4,TRUE
"347","1613","label",4,"2013-07-25","15:18:54.413",17,1,4,16,4.436222,"AP",4,FALSE
"348","1613","label",4,"2013-07-25","15:18:58.882",18,2,2,34,2.903705,"AP",4,TRUE
"349","1613","label",4,"2013-07-25","15:19:1.820",19,3,4,54,3.753665,"AP",4,FALSE
"350","1613","label",4,"2013-07-25","15:19:5.601",20,1,1,17,5.287094,"AP",4,TRUE
"351","1613","label",4,"2013-07-25","15:19:10.929",21,3,1,44,6.967111,"AP",4,FALSE
"352","1613","label",4,"2013-07-25","15:19:17.929",22,2,2,26,2.668753,"AP",4,TRUE
"353","1613","label",4,"2013-07-25","15:19:20.616",23,2,2,31,3.020357,"AP",4,TRUE
"354","1613","label",4,"2013-07-25","15:19:23.663",24,3,3,46,4.137197,"AP",4,TRUE
"355","1613","label",4,"2013-07-25","15:19:27.835",25,3,4,54,5.686813,"AP",4,FALSE
"356","1613","label",4,"2013-07-25","15:19:33.554",26,4,4,69,2.664767,"AP",4,TRUE
"357","1613","label",4,"2013-07-25","15:19:36.257",27,4,3,64,7.361996,"AP",4,FALSE
"358","1613","label",4,"2013-07-25","15:19:43.648",28,4,1,60,7.887441,"AP",4,FALSE
"359","1613","label",4,"2013-07-25","15:19:51.570",29,1,1,14,5.168971,"AP",4,TRUE
"360","1613","label",4,"2013-07-25","15:19:56.773",30,1,1,5,4.070402,"AP",4,TRUE
"361","1614","label",1,"2013-07-26","12:50:36.375",1,2,2,26,4.246177,"AP",4,TRUE
"362","1614","label",1,"2013-07-26","12:50:40.672",2,3,3,52,3.871292,"AP",4,TRUE
"363","1614","label",1,"2013-07-26","12:50:44.593",3,4,4,71,2.529038,"AP",4,TRUE
"364","1614","label",1,"2013-07-26","12:50:47.156",4,1,1,4,2.463493,"AP",4,TRUE
"365","1614","label",1,"2013-07-26","12:50:49.640",5,2,2,35,2.533699,"AP",4,TRUE
"366","1614","label",1,"2013-07-26","12:50:52.218",6,2,2,24,4.336834,"AP",4,TRUE
"367","1614","label",1,"2013-07-26","12:50:56.577",7,1,1,20,2.604003,"AP",4,TRUE
"368","1614","label",1,"2013-07-26","12:50:59.218",8,1,1,16,2.819121,"AP",4,TRUE
"369","1614","label",1,"2013-07-26","12:51:2.061",9,4,4,63,2.587633,"AP",4,TRUE
"370","1614","label",1,"2013-07-26","12:51:4.671",10,1,1,14,2.337786,"AP",4,TRUE
"371","1614","label",1,"2013-07-26","12:51:7.045",11,4,4,64,2.65277,"AP",4,TRUE
"372","1614","label",1,"2013-07-26","12:51:9.733",12,3,3,53,2.7376,"AP",4,TRUE
"373","1614","label",1,"2013-07-26","12:51:12.498",13,3,1,45,2.353684,"AP",4,FALSE
"374","1614","label",1,"2013-07-26","12:51:14.873",14,1,1,2,2.336286,"AP",4,TRUE
"375","1614","label",1,"2013-07-26","12:51:17.248",15,4,4,65,2.45452,"AP",4,TRUE
"376","1614","label",1,"2013-07-26","12:51:19.732",16,1,1,19,3.320766,"AP",4,TRUE
"377","1614","label",1,"2013-07-26","12:51:23.076",17,3,1,43,4.553472,"AP",4,FALSE
"378","1614","label",1,"2013-07-26","12:51:27.654",18,2,2,29,3.20392,"AP",4,TRUE
"379","1614","label",1,"2013-07-26","12:51:30.888",19,3,3,52,4.219981,"AP",4,TRUE
"380","1614","label",1,"2013-07-26","12:51:35.138",20,2,2,21,2.60377,"AP",4,TRUE
"381","1614","label",1,"2013-07-26","12:51:37.778",21,2,3,39,2.771108,"AP",4,FALSE
"382","1614","label",1,"2013-07-26","12:51:40.575",22,4,4,68,2.470285,"AP",4,TRUE
"383","1614","label",1,"2013-07-26","12:51:43.075",23,4,4,64,2.570902,"AP",4,TRUE
"384","1614","label",1,"2013-07-26","12:51:45.668",24,2,2,24,2.57134,"AP",4,TRUE
"385","1614","label",1,"2013-07-26","12:51:48.278",25,1,1,10,2.436441,"AP",4,TRUE
"386","1614","label",1,"2013-07-26","12:51:50.746",26,3,3,48,3.253849,"AP",4,TRUE
"387","1614","label",1,"2013-07-26","12:51:54.027",27,3,3,56,5.336833,"AP",4,TRUE
"388","1614","label",1,"2013-07-26","12:51:59.386",28,3,3,53,2.53675,"AP",4,TRUE
"389","1614","label",1,"2013-07-26","12:52:1.964",29,1,3,20,3.220224,"AP",4,FALSE
"390","1614","label",1,"2013-07-26","12:52:5.199",30,4,4,67,2.504105,"AP",4,TRUE
"391","1614","label",2,"2013-07-26","12:52:16.714",1,3,1,45,3.856305,"AP",4,FALSE
"392","1614","label",2,"2013-07-26","12:52:20.635",2,2,2,37,2.539648,"AP",4,TRUE
"393","1614","label",2,"2013-07-26","12:52:23.213",3,2,2,29,3.295242,"AP",4,TRUE
"394","1614","label",2,"2013-07-26","12:52:26.541",4,3,1,47,3.313214,"AP",4,FALSE
"395","1614","label",2,"2013-07-26","12:52:29.885",5,4,4,59,2.516471,"AP",4,TRUE
"396","1614","label",2,"2013-07-26","12:52:32.432",6,4,3,71,4.687031,"AP",4,FALSE
"397","1614","label",2,"2013-07-26","12:52:37.150",7,4,4,63,2.537988,"AP",4,TRUE
"398","1614","label",2,"2013-07-26","12:52:39.728",8,1,1,17,2.802864,"AP",4,TRUE
"399","1614","label",2,"2013-07-26","12:52:42.556",9,4,4,65,2.65495,"AP",4,TRUE
"400","1614","label",2,"2013-07-26","12:52:45.244",10,4,4,61,2.621105,"AP",4,TRUE
"401","1614","label",2,"2013-07-26","12:52:47.884",11,2,2,37,2.652833,"AP",4,TRUE
"402","1614","label",2,"2013-07-26","12:52:50.572",12,4,1,69,4.371068,"AP",4,FALSE
"403","1614","label",2,"2013-07-26","12:52:54.978",13,1,1,10,2.545848,"AP",4,TRUE
"404","1614","label",2,"2013-07-26","12:52:57.556",14,3,3,53,4.087472,"AP",4,TRUE
"405","1614","label",2,"2013-07-26","12:53:1.665",15,4,4,70,2.60335,"AP",4,TRUE
"406","1614","label",2,"2013-07-26","12:53:4.306",16,1,1,9,2.57011,"AP",4,TRUE
"407","1614","label",2,"2013-07-26","12:53:6.899",17,2,2,27,4.804227,"AP",4,TRUE
"408","1614","label",2,"2013-07-26","12:53:11.743",18,2,2,32,2.686,"AP",4,TRUE
"409","1614","label",2,"2013-07-26","12:53:14.446",19,3,2,55,4.487911,"AP",4,FALSE
"410","1614","label",2,"2013-07-26","12:53:18.977",20,3,3,51,4.12943,"AP",4,TRUE
"411","1614","label",2,"2013-07-26","12:53:23.133",21,1,1,8,2.620348,"AP",4,TRUE
"412","1614","label",2,"2013-07-26","12:53:25.789",22,2,2,34,2.421295,"AP",4,TRUE
"413","1614","label",2,"2013-07-26","12:53:28.242",23,4,4,71,2.603199,"AP",4,TRUE
"414","1614","label",2,"2013-07-26","12:53:30.883",24,1,1,12,2.613285,"AP",4,TRUE
"415","1614","label",2,"2013-07-26","12:53:33.524",25,3,3,49,4.083266,"AP",4,TRUE
"416","1614","label",2,"2013-07-26","12:53:37.633",26,1,1,6,2.686664,"AP",4,TRUE
"417","1614","label",2,"2013-07-26","12:53:40.352",27,3,2,41,4.970337,"AP",4,FALSE
"418","1614","label",2,"2013-07-26","12:53:45.351",28,3,3,43,3.836144,"AP",4,TRUE
"419","1614","label",2,"2013-07-26","12:53:49.211",29,1,1,2,2.37147,"AP",4,TRUE
"420","1614","label",2,"2013-07-26","12:53:51.617",30,2,2,29,2.654474,"AP",4,TRUE
"421","1614","label",3,"2013-07-26","12:54:4.288",1,1,1,12,2.668521,"AP",4,TRUE
"422","1614","label",3,"2013-07-26","12:54:7.023",2,1,1,9,4.247914,"AP",4,TRUE
"423","1614","label",3,"2013-07-26","12:54:11.304",3,1,3,18,3.928405,"AP",4,FALSE
"424","1614","label",3,"2013-07-26","12:54:15.273",4,2,2,28,2.695595,"AP",4,TRUE
"425","1614","label",3,"2013-07-26","12:54:18.007",5,2,2,24,2.800569,"AP",4,TRUE
"426","1614","label",3,"2013-07-26","12:54:20.835",6,2,3,33,3.687247,"AP",4,FALSE
"427","1614","label",3,"2013-07-26","12:54:24.554",7,1,1,13,2.837763,"AP",4,TRUE
"428","1614","label",3,"2013-07-26","12:54:27.413",8,4,4,61,2.53704,"AP",4,TRUE
"429","1614","label",3,"2013-07-26","12:54:29.991",9,1,1,17,3.146303,"AP",4,TRUE
"430","1614","label",3,"2013-07-26","12:54:33.163",10,3,3,56,2.67079,"AP",4,TRUE
"431","1614","label",3,"2013-07-26","12:54:35.866",11,3,2,55,3.238048,"AP",4,FALSE
"432","1614","label",3,"2013-07-26","12:54:39.131",12,3,3,41,4.068278,"AP",4,TRUE
"433","1614","label",3,"2013-07-26","12:54:43.241",13,4,4,60,2.353816,"AP",4,TRUE
"434","1614","label",3,"2013-07-26","12:54:45.615",14,2,2,21,2.903738,"AP",4,TRUE
"435","1614","label",3,"2013-07-26","12:54:48.553",15,2,2,32,3.23702,"AP",4,TRUE
"436","1614","label",3,"2013-07-26","12:54:51.818",16,2,2,23,2.554104,"AP",4,TRUE
"437","1614","label",3,"2013-07-26","12:54:54.397",17,1,1,9,2.451289,"AP",4,TRUE
"438","1614","label",3,"2013-07-26","12:54:56.881",18,4,4,70,2.452516,"AP",4,TRUE
"439","1614","label",3,"2013-07-26","12:54:59.365",19,3,3,49,2.621257,"AP",4,TRUE
"440","1614","label",3,"2013-07-26","12:55:2.021",20,4,4,62,3.154549,"AP",4,TRUE
"441","1614","label",3,"2013-07-26","12:55:5.193",21,3,1,43,2.92083,"AP",4,FALSE
"442","1614","label",3,"2013-07-26","12:55:8.146",22,4,4,64,2.587695,"AP",4,TRUE
"443","1614","label",3,"2013-07-26","12:55:10.771",23,1,3,20,3.571089,"AP",4,FALSE
"444","1614","label",3,"2013-07-26","12:55:14.365",24,4,4,58,2.437207,"AP",4,TRUE
"445","1614","label",3,"2013-07-26","12:55:16.833",25,2,2,29,2.754622,"AP",4,TRUE
"446","1614","label",3,"2013-07-26","12:55:19.615",26,4,4,69,2.470815,"AP",4,TRUE
"447","1614","label",3,"2013-07-26","12:55:22.115",27,2,2,21,2.586713,"AP",4,TRUE
"448","1614","label",3,"2013-07-26","12:55:24.739",28,3,3,51,2.818839,"AP",4,TRUE
"449","1614","label",3,"2013-07-26","12:55:27.583",29,3,3,56,2.721383,"AP",4,TRUE
"450","1614","label",3,"2013-07-26","12:55:30.333",30,1,1,6,2.486593,"AP",4,TRUE
"451","1614","label",4,"2013-07-26","12:55:41.317",1,4,4,68,2.58762,"AP",4,TRUE
"452","1614","label",4,"2013-07-26","12:55:43.973",2,4,4,59,3.465674,"AP",4,TRUE
"453","1614","label",4,"2013-07-26","12:55:47.473",3,2,2,23,3.012179,"AP",4,TRUE
"454","1614","label",4,"2013-07-26","12:55:50.520",4,2,3,32,4.94644,"AP",4,FALSE
"455","1614","label",4,"2013-07-26","12:55:55.504",5,3,3,44,3.216509,"AP",4,TRUE
"456","1614","label",4,"2013-07-26","12:55:58.754",6,1,1,7,2.667471,"AP",4,TRUE
"457","1614","label",4,"2013-07-26","12:56:1.442",7,1,1,9,2.753872,"AP",4,TRUE
"458","1614","label",4,"2013-07-26","12:56:4.238",8,4,4,63,2.670939,"AP",4,TRUE
"459","1614","label",4,"2013-07-26","12:56:6.926",9,1,1,8,2.487344,"AP",4,TRUE
"460","1614","label",4,"2013-07-26","12:56:9.441",10,3,3,50,2.670738,"AP",4,TRUE
"461","1614","label",4,"2013-07-26","12:56:12.145",11,2,2,24,2.735885,"AP",4,TRUE
"462","1614","label",4,"2013-07-26","12:56:14.910",12,4,4,59,2.537259,"AP",4,TRUE
"463","1614","label",4,"2013-07-26","12:56:17.488",13,4,4,58,3.320339,"AP",4,TRUE
"464","1614","label",4,"2013-07-26","12:56:20.832",14,1,1,7,4.886664,"AP",4,TRUE
"465","1614","label",4,"2013-07-26","12:56:25.754",15,3,3,53,2.80187,"AP",4,TRUE
"466","1614","label",4,"2013-07-26","12:56:28.582",16,2,2,25,2.986943,"AP",4,TRUE
"467","1614","label",4,"2013-07-26","12:56:31.597",17,1,1,16,3.136783,"AP",4,TRUE
"468","1614","label",4,"2013-07-26","12:56:34.769",18,2,2,34,2.987789,"AP",4,TRUE
"469","1614","label",4,"2013-07-26","12:56:37.784",19,3,3,54,2.552601,"AP",4,TRUE
"470","1614","label",4,"2013-07-26","12:56:40.363",20,1,1,17,4.121211,"AP",4,TRUE
"471","1614","label",4,"2013-07-26","12:56:44.519",21,3,3,44,2.353637,"AP",4,TRUE
"472","1614","label",4,"2013-07-26","12:56:46.894",22,2,2,26,3.501664,"AP",4,TRUE
"473","1614","label",4,"2013-07-26","12:56:50.425",23,2,2,31,2.704099,"AP",4,TRUE
"474","1614","label",4,"2013-07-26","12:56:53.159",24,3,3,46,7.704597,"AP",4,TRUE
"475","1614","label",4,"2013-07-26","12:57:0.893",25,3,3,54,2.935079,"AP",4,TRUE
"476","1614","label",4,"2013-07-26","12:57:3.862",26,4,4,69,3.403713,"AP",4,TRUE
"477","1614","label",4,"2013-07-26","12:57:7.299",27,4,4,64,2.437767,"AP",4,TRUE
"478","1614","label",4,"2013-07-26","12:57:9.768",28,4,4,60,2.486438,"AP",4,TRUE
"479","1614","label",4,"2013-07-26","12:57:12.284",29,1,1,14,2.586668,"AP",4,TRUE
"480","1614","label",4,"2013-07-26","12:57:14.893",30,1,1,5,3.10377,"AP",4,TRUE
"481","1615","label",1,"2013-08-02","13:51:42.497",1,4,3,60,7.809829,"SA",4,FALSE
"482","1615","label",1,"2013-08-02","13:51:50.388",2,1,2,16,4.245883,"SA",4,FALSE
"483","1615","label",1,"2013-08-02","13:51:54.685",3,1,2,20,2.816811,"SA",4,FALSE
"484","1615","label",1,"2013-08-02","13:51:57.529",4,4,3,59,2.621141,"SA",4,FALSE
"485","1615","label",1,"2013-08-02","13:52:0.185",5,4,1,68,3.665262,"SA",4,FALSE
"486","1615","label",1,"2013-08-02","13:52:3.888",6,3,4,43,4.819976,"SA",4,FALSE
"487","1615","label",1,"2013-08-02","13:52:8.732",7,1,3,20,3.401406,"SA",4,FALSE
"488","1615","label",1,"2013-08-02","13:52:12.169",8,2,1,36,3.319232,"SA",4,FALSE
"489","1615","label",1,"2013-08-02","13:52:15.529",9,4,1,63,2.667284,"SA",4,FALSE
"490","1615","label",1,"2013-08-02","13:52:18.216",10,3,2,52,2.635961,"SA",4,FALSE
"491","1615","label",1,"2013-08-02","13:52:20.888",11,2,3,29,2.636581,"SA",4,FALSE
"492","1615","label",1,"2013-08-02","13:52:23.560",12,2,2,36,3.23542,"SA",4,TRUE
"493","1615","label",1,"2013-08-02","13:52:26.825",13,4,3,62,3.000878,"SA",4,FALSE
"494","1615","label",1,"2013-08-02","13:52:29.857",14,3,4,41,2.71796,"SA",4,FALSE
"495","1615","label",1,"2013-08-02","13:52:32.607",15,3,2,50,2.869394,"SA",4,FALSE
"496","1615","label",1,"2013-08-02","13:52:35.497",16,2,1,38,2.802433,"SA",4,FALSE
"497","1615","label",1,"2013-08-02","13:52:38.341",17,3,2,43,3.820199,"SA",4,FALSE
"498","1615","label",1,"2013-08-02","13:52:42.185",18,1,3,9,2.951973,"SA",4,FALSE
"499","1615","label",1,"2013-08-02","13:52:45.185",19,3,2,52,4.361168,"SA",4,FALSE
"500","1615","label",1,"2013-08-02","13:52:49.575",20,3,3,40,3.035324,"SA",4,TRUE
"501","1615","label",1,"2013-08-02","13:52:52.638",21,2,1,38,3.419702,"SA",4,FALSE
"502","1615","label",1,"2013-08-02","13:52:56.091",22,2,1,34,2.45234,"SA",4,FALSE
"503","1615","label",1,"2013-08-02","13:52:58.575",23,3,3,49,3.151468,"SA",4,TRUE
"504","1615","label",1,"2013-08-02","13:53:1.747",24,1,4,4,2.78543,"SA",4,FALSE
"505","1615","label",1,"2013-08-02","13:53:4.575",25,1,3,11,2.618848,"SA",4,FALSE
"506","1615","label",1,"2013-08-02","13:53:7.216",26,4,1,64,2.751693,"SA",4,FALSE
"507","1615","label",1,"2013-08-02","13:53:9.997",27,1,2,20,2.568986,"SA",4,FALSE
"508","1615","label",1,"2013-08-02","13:53:12.607",28,2,1,37,2.435539,"SA",4,FALSE
"509","1615","label",1,"2013-08-02","13:53:15.075",29,4,3,71,2.584324,"SA",4,FALSE
"510","1615","label",1,"2013-08-02","13:53:17.685",30,1,4,13,3.268822,"SA",4,FALSE
"511","1615","label",2,"2013-08-02","13:53:31.544",1,2,1,27,5.304759,"SA",4,FALSE
"512","1615","label",2,"2013-08-02","13:53:36.919",2,1,3,18,2.647846,"SA",4,FALSE
"513","1615","label",2,"2013-08-02","13:53:39.607",3,4,4,64,2.676867,"SA",4,TRUE
"514","1615","label",2,"2013-08-02","13:53:42.325",4,4,4,62,2.527154,"SA",4,TRUE
"515","1615","label",2,"2013-08-02","13:53:44.888",5,1,1,4,3.231584,"SA",4,TRUE
"516","1615","label",2,"2013-08-02","13:53:48.154",6,4,2,71,3.303439,"SA",4,FALSE
"517","1615","label",2,"2013-08-02","13:53:51.482",7,3,2,46,2.351931,"SA",4,FALSE
"518","1615","label",2,"2013-08-02","13:53:53.872",8,3,2,54,3.235066,"SA",4,FALSE
"519","1615","label",2,"2013-08-02","13:53:57.138",9,2,2,32,2.651087,"SA",4,TRUE
"520","1615","label",2,"2013-08-02","13:53:59.825",10,2,2,27,2.554355,"SA",4,TRUE
"521","1615","label",2,"2013-08-02","13:54:2.404",11,2,3,37,3.619387,"SA",4,FALSE
"522","1615","label",2,"2013-08-02","13:54:6.060",12,3,3,53,2.713303,"SA",4,TRUE
"523","1615","label",2,"2013-08-02","13:54:8.810",13,4,3,63,2.535475,"SA",4,FALSE
"524","1615","label",2,"2013-08-02","13:54:11.372",14,3,4,54,2.368981,"SA",4,FALSE
"525","1615","label",2,"2013-08-02","13:54:13.779",15,1,1,18,2.734416,"SA",4,TRUE
"526","1615","label",2,"2013-08-02","13:54:16.544",16,2,1,29,2.234157,"SA",4,FALSE
"527","1615","label",2,"2013-08-02","13:54:18.810",17,4,1,62,2.434447,"SA",4,FALSE
"528","1615","label",2,"2013-08-02","13:54:21.263",18,2,2,32,2.38503,"SA",4,TRUE
"529","1615","label",2,"2013-08-02","13:54:23.685",19,2,2,38,2.451636,"SA",4,TRUE
"530","1615","label",2,"2013-08-02","13:54:26.169",20,4,3,67,2.486167,"SA",4,FALSE
"531","1615","label",2,"2013-08-02","13:54:28.685",21,2,4,27,2.651598,"SA",4,FALSE
"532","1615","label",2,"2013-08-02","13:54:31.372",22,3,2,52,2.751558,"SA",4,FALSE
"533","1615","label",2,"2013-08-02","13:54:34.154",23,4,1,71,2.36842,"SA",4,FALSE
"534","1615","label",2,"2013-08-02","13:54:36.560",24,1,1,11,2.835853,"SA",4,TRUE
"535","1615","label",2,"2013-08-02","13:54:39.419",25,1,1,12,2.235171,"SA",4,TRUE
"536","1615","label",2,"2013-08-02","13:54:41.685",26,3,2,45,2.502724,"SA",4,FALSE
"537","1615","label",2,"2013-08-02","13:54:44.216",27,3,3,41,2.301461,"SA",4,TRUE
"538","1615","label",2,"2013-08-02","13:54:46.560",28,1,3,4,2.234439,"SA",4,FALSE
"539","1615","label",2,"2013-08-02","13:54:48.825",29,1,4,2,3.418294,"SA",4,FALSE
"540","1615","label",2,"2013-08-02","13:54:52.263",30,1,2,11,2.485017,"SA",4,FALSE
"541","1615","label",3,"2013-08-02","13:55:2.247",1,3,1,49,3.389524,"SA",4,FALSE
"542","1615","label",3,"2013-08-02","13:55:5.700",2,4,2,63,2.281578,"SA",4,FALSE
"543","1615","label",3,"2013-08-02","13:55:8.029",3,4,3,70,2.310925,"SA",4,FALSE
"544","1615","label",3,"2013-08-02","13:55:10.372",4,2,4,28,2.975734,"SA",4,FALSE
"545","1615","label",3,"2013-08-02","13:55:13.388",5,3,3,43,2.699137,"SA",4,TRUE
"546","1615","label",3,"2013-08-02","13:55:16.122",6,4,2,65,2.251902,"SA",4,FALSE
"547","1615","label",3,"2013-08-02","13:55:18.404",7,3,3,50,2.335845,"SA",4,TRUE
"548","1615","label",3,"2013-08-02","13:55:20.763",8,3,1,45,2.636034,"SA",4,FALSE
"549","1615","label",3,"2013-08-02","13:55:23.435",9,1,2,17,2.236098,"SA",4,FALSE
"550","1615","label",3,"2013-08-02","13:55:25.700",10,3,1,56,2.464235,"SA",4,FALSE
"551","1615","label",3,"2013-08-02","13:55:28.232",11,4,2,71,2.470035,"SA",4,FALSE
